epoch,f1-score,iou_score,loss,precision,recall,val_f1-score,val_iou_score,val_loss,val_precision,val_recall
24,0.881097614765167,0.806882262229919,0.350314259529114,0.886928975582123,0.878277063369751,0.791513860225678,0.683098256587982,0.631469368934631,0.812677681446075,0.78633314371109
25,0.883050501346588,0.809632062911987,0.344679653644562,0.888946294784546,0.880040764808655,0.810379147529602,0.710594892501831,0.567480862140656,0.829036295413971,0.8063605427742
26,0.88679051399231,0.815475225448608,0.333536475896835,0.892771065235138,0.88356614112854,0.82949286699295,0.737553954124451,0.508723974227905,0.830449640750885,0.837313950061798
27,0.887074410915375,0.815330326557159,0.33388078212738,0.893442571163178,0.883371591567993,0.813767969608307,0.722025275230408,0.547232449054718,0.816017925739288,0.826205372810364
28,0.882791697978973,0.809250175952911,0.345399379730225,0.888085305690765,0.880681216716766,0.828182876110077,0.740255832672119,0.496183067560196,0.824745357036591,0.839606583118439
29,0.887214601039887,0.815856158733368,0.332542479038238,0.893068194389343,0.884235262870789,0.806948244571686,0.711676597595215,0.572510182857513,0.819246768951416,0.817109882831574
30,0.88892263174057,0.81806206703186,0.328714996576309,0.894972681999206,0.885436594486237,0.801834046840668,0.70039689540863,0.585005342960358,0.787572205066681,0.834459602832794
31,0.88910323381424,0.81885302066803,0.326717525720596,0.895259261131287,0.88552325963974,0.821390628814697,0.730770289897919,0.52455735206604,0.845658302307129,0.813543915748596
32,0.887966454029083,0.816922605037689,0.330738574266434,0.894263625144959,0.884462296962738,0.797668218612671,0.697690308094025,0.603773593902588,0.84082967042923,0.7854865193367
33,0.887452483177185,0.816311538219452,0.331738620996475,0.893329381942749,0.884045600891113,0.781191885471344,0.666026175022125,0.724220812320709,0.802859604358673,0.786998510360718
34,0.889057099819183,0.818528950214386,0.327789217233658,0.894827544689178,0.886190950870514,0.630938529968262,0.49866583943367,1.28938817977905,0.811992406845093,0.619728624820709
35,0.891600847244263,0.82211971282959,0.320871025323868,0.897883176803589,0.887760281562805,0.820110440254211,0.724375247955322,0.546217143535614,0.829005062580108,0.826218485832214
36,0.892910718917847,0.823718905448914,0.317509233951569,0.899056553840637,0.889067590236664,0.814090013504028,0.718734741210938,0.556122422218323,0.852072656154633,0.799273192882538
37,0.898188054561615,0.831526577472687,0.302480131387711,0.904281616210938,0.893994450569153,0.827869117259979,0.737972378730774,0.513351857662201,0.870452880859375,0.805448055267334
38,0.898057281970978,0.831277132034302,0.303103655576706,0.904110014438629,0.893844962120056,0.824190020561218,0.735992848873138,0.530680239200592,0.868294358253479,0.800327658653259
39,0.896660566329956,0.829303622245789,0.306736350059509,0.902759671211243,0.892658591270447,0.818285882472992,0.726249992847443,0.539204239845276,0.868163347244263,0.793159067630768
40,0.892106115818024,0.822359323501587,0.320614039897919,0.898005425930023,0.88870245218277,0.83149790763855,0.741528868675232,0.510420978069305,0.851167917251587,0.8247931599617
41,0.896873474121094,0.829514503479004,0.306545585393906,0.903395771980285,0.892538487911224,0.819410383701324,0.728200972080231,0.549398124217987,0.861097157001495,0.799278318881989
42,0.899333477020264,0.833410024642944,0.298655658960342,0.90523225069046,0.895451724529266,0.834471344947815,0.748266160488129,0.501559853553772,0.838757574558258,0.839442849159241
43,0.901280105113983,0.836379408836365,0.29336205124855,0.907997846603394,0.896507918834686,0.832075953483581,0.745425641536713,0.499734818935394,0.835408985614777,0.840452671051025
44,0.894573152065277,0.8269202709198,0.311975032091141,0.901170253753662,0.890445470809937,0.818343222141266,0.721897184848785,0.548750340938568,0.828993141651154,0.818703234195709
45,0.898570835590362,0.831746757030487,0.302925825119019,0.904652714729309,0.894618928432465,0.800755441188812,0.704319953918457,0.61502742767334,0.863474130630493,0.779179394245148
46,0.897281110286713,0.830386579036713,0.305086076259613,0.903837502002716,0.893083274364471,0.838935852050781,0.753210663795471,0.484390467405319,0.84886246919632,0.834597289562225
47,0.903328478336334,0.838892042636871,0.288469821214676,0.909547209739685,0.898876368999481,0.831905007362366,0.74197918176651,0.513404786586762,0.865522384643555,0.812136054039001
48,0.90234375,0.837855219841003,0.290435403585434,0.908756017684936,0.897746980190277,0.841168940067291,0.756455481052399,0.479342252016068,0.857163310050964,0.836259603500366
49,0.902212023735046,0.837217152118683,0.292118012905121,0.908513903617859,0.897987961769104,0.73711770772934,0.612664759159088,0.836986184120178,0.812211453914642,0.719058334827423
50,0.901410579681396,0.836335837841034,0.293370425701141,0.907377004623413,0.897357881069183,0.827497959136963,0.7379150390625,0.523498058319092,0.833101034164429,0.833060920238495
51,0.906798601150513,0.843949556350708,0.27891331911087,0.913075804710388,0.901980817317963,0.835894525051117,0.744822800159454,0.503438591957092,0.859937071800232,0.823850035667419
52,0.902648627758026,0.837747037410736,0.290879279375076,0.908859729766846,0.89830881357193,0.838130652904511,0.752119481563568,0.47869536280632,0.84654039144516,0.836848258972168
53,0.90449446439743,0.840214014053345,0.286691814661026,0.910398542881012,0.900229394435883,0.820931851863861,0.725549876689911,0.58928644657135,0.85066831111908,0.807420253753662
54,0.907214343547821,0.844688475131989,0.277559340000153,0.913399517536163,0.902577459812164,0.83192104101181,0.741442859172821,0.526241064071655,0.864426016807556,0.815909624099731
55,0.906913578510284,0.844268381595612,0.278566956520081,0.913173615932465,0.902363359928131,0.837998270988464,0.753340303897858,0.48577269911766,0.854345202445984,0.830786943435669
56,0.901536762714386,0.835923314094543,0.294897764921188,0.908149600028992,0.897195279598236,0.777668595314026,0.666936695575714,0.699124932289124,0.824602425098419,0.760503649711609
57,0.907029330730438,0.844677865505219,0.277417749166489,0.91314697265625,0.90246993303299,0.828830301761627,0.738098382949829,0.52442854642868,0.847579658031464,0.821796119213104
58,0.910377323627472,0.848978519439697,0.269834935665131,0.91697895526886,0.905251741409302,0.839687168598175,0.753559172153473,0.483666300773621,0.863235771656036,0.827150464057922
59,0.91044682264328,0.849605739116669,0.268434703350067,0.917344272136688,0.905120193958282,0.836977362632751,0.752473711967468,0.493523478507996,0.868664801120758,0.822173714637756
60,0.90885728597641,0.847418785095215,0.272964000701904,0.915372908115387,0.903899788856506,0.826441347599029,0.738872349262237,0.527359545230866,0.85802549123764,0.812978088855743
61,0.899835884571075,0.833133459091187,0.300278782844543,0.905586302280426,0.896187663078308,0.841270685195923,0.754740357398987,0.486120790243149,0.868760764598846,0.824920117855072
62,0.908665955066681,0.846651494503021,0.27430722117424,0.914431869983673,0.904240667819977,0.841532170772553,0.758567690849304,0.483707904815674,0.838783383369446,0.852082788944244
63,0.912951767444611,0.853258371353149,0.261523693799973,0.919730961322784,0.907616436481476,0.841666340827942,0.756758511066437,0.485769182443619,0.850308835506439,0.841005802154541
64,0.912541747093201,0.852813601493835,0.262511968612671,0.919496893882751,0.907177150249481,0.8414426445961,0.758564889431,0.482455551624298,0.854956150054931,0.837846398353577
65,0.912943065166473,0.853502035140991,0.261606365442276,0.919805109500885,0.907854855060577,0.843090951442719,0.759938657283783,0.474155306816101,0.869158446788788,0.832998096942902
66,0.905068635940552,0.841286480426788,0.284589111804962,0.911043703556061,0.901016235351562,0.830930113792419,0.743459701538086,0.499560922384262,0.864438593387604,0.813436210155487
67,0.912986516952515,0.85301148891449,0.262154877185822,0.919122695922852,0.90815281867981,0.838108360767365,0.750839352607727,0.503554165363312,0.852555334568024,0.832915127277374
68,0.909482181072235,0.848190784454346,0.271915256977081,0.916393101215362,0.904307246208191,0.830793857574463,0.741551101207733,0.512799203395844,0.857901930809021,0.816285014152527
69,0.913248538970947,0.853220224380493,0.261918306350708,0.9198157787323,0.908196151256561,0.802615821361542,0.703759133815765,0.609481811523438,0.851847887039185,0.78134286403656
70,0.912418603897095,0.852051198482513,0.264232158660889,0.918857872486114,0.907510042190552,0.845178723335266,0.761932134628296,0.482085138559341,0.861317753791809,0.839121699333191
71,0.914616227149963,0.855774521827698,0.257192045450211,0.921201229095459,0.909476399421692,0.838492393493652,0.756724715232849,0.484477519989014,0.868114113807678,0.824374675750732
72,0.915800392627716,0.857614159584045,0.253848344087601,0.922364473342896,0.910587131977081,0.8380246758461,0.755041003227234,0.501424610614777,0.878977239131928,0.81942629814148
73,0.914697527885437,0.855778753757477,0.257188767194748,0.921368598937988,0.909412205219269,0.846147060394287,0.763377904891968,0.472232133150101,0.85280579328537,0.847918808460236
74,0.912432670593262,0.852172672748566,0.264715045690536,0.918694734573364,0.907755672931671,0.751032114028931,0.644203245639801,0.768035113811493,0.8542640209198,0.715656459331512
75,0.902633726596832,0.83709055185318,0.293398767709732,0.909284889698029,0.898337125778198,0.753609716892242,0.629621505737305,0.865577936172485,0.802731513977051,0.751078069210053
76,0.913325548171997,0.853455305099487,0.261694192886353,0.919591844081879,0.908434867858887,0.844348073005676,0.759839475154877,0.47910887002945,0.858660459518433,0.838133275508881
77,0.915270268917084,0.85680878162384,0.255376935005188,0.921932280063629,0.910070955753326,0.841498613357544,0.758912146091461,0.486513346433639,0.860577821731567,0.83262711763382
78,0.917705357074738,0.860254466533661,0.24926969408989,0.924127280712128,0.91256058216095,0.84850013256073,0.766447126865387,0.470446616411209,0.871224343776703,0.837806880474091
79,0.915495276451111,0.857095777988434,0.254815727472305,0.922458827495575,0.910057961940765,0.830844342708588,0.743230164051056,0.517691671848297,0.860740661621094,0.817363798618317
80,0.916655480861664,0.85865706205368,0.252203911542892,0.922859668731689,0.911767542362213,0.851190030574799,0.769670963287354,0.460977524518967,0.862500727176666,0.847578644752502
81,0.917898535728455,0.860845863819122,0.248141646385193,0.924306273460388,0.912801682949066,0.84295642375946,0.759791254997253,0.487368047237396,0.862849414348602,0.832362592220306
82,0.918497264385223,0.861738979816437,0.246178686618805,0.925560355186462,0.912945806980133,0.846909284591675,0.765470683574677,0.468240708112717,0.861234903335571,0.841567516326904
83,0.919233024120331,0.862599492073059,0.244597494602203,0.925219297409058,0.914413630962372,0.842450737953186,0.758152842521668,0.490492224693298,0.862712562084198,0.832535624504089
84,0.916005373001099,0.857459664344788,0.254645943641663,0.922324895858765,0.911158859729767,0.832862913608551,0.74427604675293,0.517605483531952,0.847424924373627,0.827946245670319
85,0.917098581790924,0.859299778938293,0.250992745161057,0.923322081565857,0.912235677242279,0.838696181774139,0.75539231300354,0.49257829785347,0.87007462978363,0.822188794612885
86,0.916471362113952,0.85787159204483,0.253991484642029,0.92303192615509,0.911334872245789,0.846355259418487,0.76211416721344,0.47926539182663,0.853809177875519,0.846223652362824
87,0.919866263866425,0.863217055797577,0.243860557675362,0.92620837688446,0.914766550064087,0.846781432628632,0.762179911136627,0.477798044681549,0.853542387485504,0.84790301322937
88,0.92030918598175,0.864307820796967,0.241294458508492,0.926980435848236,0.914911389350891,0.836830675601959,0.75311005115509,0.498909682035446,0.878955483436585,0.814914345741272
89,0.920233070850372,0.864009916782379,0.242642730474472,0.926568508148193,0.915222346782684,0.822588741779327,0.730088412761688,0.55362343788147,0.846288025379181,0.810301065444946
90,0.913055658340454,0.853100121021271,0.263210535049438,0.919345617294312,0.908481061458588,0.840707361698151,0.753332078456879,0.495836466550827,0.842972695827484,0.845540285110474
91,0.921662330627441,0.86606502532959,0.238533854484558,0.927914440631866,0.916578352451324,0.833758652210236,0.744617700576782,0.526769995689392,0.859708666801453,0.821227550506592
92,0.921688258647919,0.866280376911163,0.238147348165512,0.928388595581055,0.916218340396881,0.838604032993317,0.753491580486298,0.498301714658737,0.871309220790863,0.820639848709106
93,0.921114504337311,0.865345120429993,0.240271508693695,0.92707884311676,0.916331350803375,0.827162802219391,0.735683262348175,0.554348170757294,0.855893015861511,0.814954102039337
94,0.916947603225708,0.859003782272339,0.252167165279388,0.922989428043366,0.912294030189514,0.833769381046295,0.7458735704422,0.519571721553803,0.848856031894684,0.82843679189682
95,0.920966446399689,0.86513751745224,0.240169495344162,0.927299618721008,0.915911912918091,0.847692370414734,0.765081524848938,0.475052684545517,0.861539959907532,0.842802047729492
96,0.917930781841278,0.86029064655304,0.250278472900391,0.924273729324341,0.913132548332214,0.820870041847229,0.727902233600616,0.551584005355835,0.857223212718964,0.798921287059784
97,0.916612446308136,0.858087718486786,0.253316789865494,0.922622919082642,0.91202712059021,0.846256971359253,0.76473343372345,0.475575685501099,0.858364701271057,0.841885626316071
98,0.921889781951904,0.866342067718506,0.238131657242775,0.928217351436615,0.916752457618713,0.842980444431305,0.758793234825134,0.485615909099579,0.864076793193817,0.831827998161316
99,0.921932458877564,0.866587698459625,0.237610772252083,0.928433775901794,0.916720449924469,0.839594185352325,0.754015326499939,0.500842571258545,0.853119075298309,0.833396077156067
100,0.923694431781769,0.869233429431915,0.232980564236641,0.92995697259903,0.918598532676697,0.84265410900116,0.760249793529511,0.490689337253571,0.863877773284912,0.831956446170807
101,0.921582221984863,0.866326689720154,0.238257676362991,0.928195536136627,0.916305541992188,0.845545589923858,0.763860404491425,0.47008204460144,0.845740556716919,0.851966738700867
102,0.914950788021088,0.855296969413757,0.259558379650116,0.92131382226944,0.910266399383545,0.837060391902924,0.749314069747925,0.511093676090241,0.850032508373261,0.832242488861084
103,0.922404110431671,0.867194294929504,0.236536800861359,0.929006636142731,0.917121231555939,0.843640744686127,0.759047985076904,0.487177610397339,0.845166981220245,0.849701285362244
104,0.92238712310791,0.867417752742767,0.235934495925903,0.928994417190552,0.917157471179962,0.841675758361816,0.756458640098572,0.502906382083893,0.859019160270691,0.834681093692779
105,0.923794686794281,0.869468450546265,0.232340082526207,0.930489957332611,0.918415606021881,0.842107594013214,0.757043838500977,0.501890659332275,0.867436528205872,0.832164824008942
106,0.924597799777985,0.870734512805939,0.229947373270988,0.930750250816345,0.919599056243896,0.847964942455292,0.76582658290863,0.467908352613449,0.87138032913208,0.835194528102875
107,0.924040198326111,0.869768500328064,0.231690317392349,0.930175483226776,0.919054985046387,0.846046149730682,0.765483498573303,0.467211157083511,0.863056778907776,0.836704313755035
108,0.923972964286804,0.869657099246979,0.231968984007835,0.930461525917053,0.918664216995239,0.848704755306244,0.766117334365845,0.4802525639534,0.879292905330658,0.831287801265717
109,0.924808263778686,0.870892703533173,0.230055049061775,0.931262791156769,0.919605374336243,0.837364554405212,0.753812432289124,0.498737454414368,0.871205747127533,0.822894752025604
110,0.916290819644928,0.857217252254486,0.255870670080185,0.922613859176636,0.911563217639923,0.832815766334534,0.743200361728668,0.518076419830322,0.844577074050903,0.827744424343109
111,0.922099411487579,0.866627514362335,0.237634941935539,0.928316533565521,0.917097389698029,0.835701823234558,0.750864803791046,0.50757771730423,0.861912429332733,0.823033809661865
112,0.924386978149414,0.870104253292084,0.231276407837868,0.930731415748596,0.919326722621918,0.836363077163696,0.749430477619171,0.517888367176056,0.869710326194763,0.818830907344818
113,0.924135088920593,0.869698643684387,0.231965512037277,0.930446565151215,0.919001996517181,0.846819877624512,0.763142287731171,0.486033111810684,0.867849469184876,0.83653461933136
114,0.926391184329987,0.873270809650421,0.225483670830727,0.932541489601135,0.921361744403839,0.838291108608246,0.75334495306015,0.508065581321716,0.872286915779114,0.820702612400055
115,0.92775022983551,0.87520557641983,0.221801072359085,0.934381067752838,0.922339797019958,0.852120816707611,0.771483719348908,0.460992902517319,0.86348557472229,0.846429347991943
116,0.919285178184509,0.861875355243683,0.248049661517143,0.925341486930847,0.914700567722321,0.817356944084168,0.721638917922974,0.571912586688995,0.851294040679931,0.799899876117706
117,0.922088265419006,0.866529047489166,0.237743303179741,0.92835932970047,0.917102932929993,0.83976936340332,0.755273580551147,0.50273597240448,0.850045442581177,0.84016078710556
118,0.923797190189362,0.869255304336548,0.233212918043137,0.930072665214539,0.918700754642487,0.84168154001236,0.758706629276276,0.485729545354843,0.857781171798706,0.835404098033905
119,0.925110638141632,0.871568500995636,0.228458285331726,0.931424498558044,0.919949769973755,0.846659362316132,0.763432085514069,0.476469337940216,0.858527362346649,0.844017207622528
120,0.928341388702393,0.876198589801788,0.21993499994278,0.934407711029053,0.923352181911468,0.852885007858276,0.770688712596893,0.460253328084946,0.864940404891968,0.847867250442505
121,0.927354156970978,0.874724507331848,0.222918659448624,0.933550834655762,0.922305405139923,0.842136919498444,0.75496506690979,0.513134837150574,0.870883226394653,0.825178861618042
122,0.925579130649567,0.872041523456574,0.227749735116959,0.931840479373932,0.920485317707062,0.841337084770203,0.75775545835495,0.492767572402954,0.869343519210815,0.828774929046631
123,0.921293914318085,0.865460991859436,0.240248337388039,0.927802503108978,0.916274189949035,0.841801822185516,0.757126450538635,0.50913417339325,0.86431348323822,0.831746160984039
124,0.925869226455688,0.87245237827301,0.226744368672371,0.931973516941071,0.920828223228455,0.845200717449188,0.763557076454163,0.485838800668716,0.873297095298767,0.831249058246612
125,0.927530288696289,0.874726951122284,0.223154917359352,0.933530926704407,0.922578036785126,0.854592263698578,0.77513998746872,0.456312030553818,0.86392879486084,0.852048218250275
126,0.926782786846161,0.874192357063293,0.223825454711914,0.933478951454163,0.921660721302032,0.845287144184112,0.761167109012604,0.489515393972397,0.856761455535889,0.842580795288086
127,0.927910089492798,0.875439763069153,0.22182984650135,0.933612883090973,0.923261940479279,0.848477602005005,0.767787992954254,0.461247086524963,0.856062889099121,0.848331093788147
128,0.925401329994202,0.871910572052002,0.22850139439106,0.931995868682861,0.920083284378052,0.821327924728394,0.728019177913666,0.549063682556152,0.858842670917511,0.804216504096985
129,0.91679584980011,0.858315289020538,0.254013538360596,0.923050761222839,0.912304222583771,0.811029493808746,0.717038333415985,0.579613089561462,0.856619834899902,0.792320966720581
130,0.924908101558685,0.870786905288696,0.230336621403694,0.930852890014648,0.920268833637238,0.842688918113709,0.759467363357544,0.486344128847122,0.872011840343475,0.827842116355896
131,0.92870157957077,0.876757800579071,0.219102203845978,0.934179544448852,0.924159407615662,0.854144930839539,0.772988021373749,0.457915335893631,0.868313848972321,0.84797602891922
132,0.928945600986481,0.877137899398804,0.218553230166435,0.935146450996399,0.923900425434112,0.849137902259827,0.767284631729126,0.468230038881302,0.865796685218811,0.842321336269379
133,0.927971839904785,0.875884056091309,0.220929935574532,0.934286534786224,0.922832012176514,0.833341896533966,0.749665081501007,0.514807999134064,0.854134321212769,0.823446154594421
134,0.927792966365814,0.875593304634094,0.221431449055672,0.933746457099915,0.922891616821289,0.840179920196533,0.754600882530212,0.500001728534699,0.868013620376587,0.823612332344055
135,0.92777669429779,0.875501275062561,0.222741767764091,0.933981478214264,0.922918736934662,0.815764248371124,0.719821691513062,0.588026881217957,0.828544557094574,0.813767492771149
136,0.921597421169281,0.865425884723663,0.240463644266129,0.92714786529541,0.917285144329071,0.840523481369019,0.752720713615418,0.501852095127106,0.842543244361877,0.846830606460571
137,0.929086148738861,0.877465665340424,0.217924803495407,0.935335874557495,0.923981428146362,0.842505693435669,0.758760929107666,0.499515861272812,0.869657456874847,0.828846156597137
138,0.929675161838532,0.878419041633606,0.216177895665169,0.935569286346436,0.924859404563904,0.849228739738464,0.767937064170837,0.47001039981842,0.875258684158325,0.836371958255768
139,0.930057346820831,0.879007041454315,0.215560123324394,0.936035752296448,0.925119936466217,0.834715843200684,0.75035434961319,0.518549084663391,0.878870129585266,0.811039388179779
140,0.929448187351227,0.877962410449982,0.217160627245903,0.935586929321289,0.924355864524841,0.843839645385742,0.760562837123871,0.486072897911072,0.85588926076889,0.840538442134857
141,0.929884731769562,0.878872632980347,0.215174823999405,0.936062693595886,0.924803137779236,0.849335789680481,0.768246173858643,0.471652835607529,0.864920735359192,0.843248546123504
142,0.929604470729828,0.878150284290314,0.216930836439133,0.935710966587067,0.924557209014893,0.850401937961578,0.769648492336273,0.466629981994629,0.871570408344269,0.843287408351898
143,0.930043458938599,0.878878533840179,0.215485423803329,0.935962855815887,0.925130844116211,0.849579989910126,0.767773687839508,0.482994198799133,0.873664081096649,0.837420046329498
144,0.92823851108551,0.876154124736786,0.220361202955246,0.934628784656525,0.923032224178314,0.837794125080108,0.752559840679169,0.519672453403473,0.866159439086914,0.823404252529144
145,0.930256128311157,0.87904703617096,0.215549975633621,0.935832440853119,0.925616383552551,0.832478761672974,0.745485126972199,0.524073541164398,0.871404469013214,0.813147842884064
146,0.930233478546143,0.879249572753906,0.214904516935348,0.936094045639038,0.925422608852386,0.839569926261902,0.752461075782776,0.514746487140656,0.863539338111877,0.82783454656601
147,0.930491924285889,0.879600524902344,0.214391425251961,0.936741232872009,0.925381898880005,0.839785575866699,0.754961252212524,0.508448898792267,0.860386431217194,0.830207109451294
148,0.924926280975342,0.870471954345703,0.232361227273941,0.930504024028778,0.920512616634369,0.844822883605957,0.761365056037903,0.489960849285126,0.839864730834961,0.858027875423431
149,0.927964091300964,0.875447571277618,0.221981540322304,0.933628976345062,0.923351168632507,0.847847700119019,0.765182852745056,0.468177556991577,0.855488836765289,0.848631322383881
150,0.931421518325806,0.880834639072418,0.211988285183907,0.937225222587585,0.926640093326569,0.843444466590881,0.760243594646454,0.49058410525322,0.854899048805237,0.841399252414703
151,0.931544899940491,0.881223738193512,0.211295023560524,0.937471926212311,0.926595687866211,0.847216427326202,0.764230251312256,0.489356279373169,0.869797348976135,0.837611198425293
152,0.931069195270538,0.880573809146881,0.212353438138962,0.937342047691345,0.925945401191711,0.849777638912201,0.767599642276764,0.488001704216003,0.8656045794487,0.843982219696045
153,0.930957198143005,0.880444228649139,0.212667912244797,0.937182903289795,0.925846517086029,0.846129477024078,0.763411939144135,0.487709432840347,0.856212317943573,0.843407571315765
154,0.927581667900085,0.875009179115295,0.222969442605972,0.933788001537323,0.922680795192718,0.839701235294342,0.755125224590302,0.492409914731979,0.869465410709381,0.823663830757141
155,0.930209994316101,0.878874182701111,0.21573431789875,0.935915529727936,0.925520360469818,0.845596849918366,0.761140525341034,0.493689566850662,0.863981783390045,0.837164402008056
156,0.931422412395477,0.881069779396057,0.211716800928116,0.937401115894318,0.92655748128891,0.848636746406555,0.766567766666412,0.482594013214111,0.868339896202087,0.837621450424194
157,0.932062864303589,0.88212525844574,0.209752216935158,0.938116192817688,0.927108228206634,0.848694264888763,0.767583668231964,0.478587627410889,0.865229964256287,0.841548085212708
158,0.931457042694092,0.881029069423675,0.211768046021461,0.937500178813934,0.926389515399933,0.847892880439758,0.764763176441193,0.48433530330658,0.864638864994049,0.840535402297974
159,0.929155945777893,0.877417266368866,0.218191429972649,0.934977829456329,0.924511134624481,0.845663666725159,0.762286007404327,0.48845112323761,0.854322791099548,0.844104588031769
160,0.930676877498627,0.879930734634399,0.213747635483742,0.936674416065216,0.925730586051941,0.851511061191559,0.769734263420105,0.472973853349686,0.869560718536377,0.84222137928009
161,0.932607352733612,0.88278192281723,0.208681613206863,0.938195526599884,0.927994012832642,0.852285623550415,0.771915972232819,0.46627151966095,0.866203665733337,0.846248030662537
162,0.93220442533493,0.882171273231506,0.209821283817291,0.937853574752808,0.927568018436432,0.844431877136231,0.762390494346619,0.486869275569916,0.85951578617096,0.839906573295593
163,0.931438207626343,0.881342232227325,0.211234658956528,0.936982214450836,0.926862895488739,0.844625115394592,0.762160301208496,0.48553591966629,0.855016469955444,0.841925501823425
164,0.929926812648773,0.878618717193604,0.21641318500042,0.935643136501312,0.92527425289154,0.834457397460938,0.747385203838348,0.525110900402069,0.856384038925171,0.823923587799072
165,0.93149870634079,0.881382465362549,0.211086973547935,0.937605381011963,0.926429092884064,0.848563969135284,0.766036212444305,0.479641735553742,0.867335557937622,0.83969646692276
166,0.933403432369232,0.883976221084595,0.206424295902252,0.938989281654358,0.928758084774017,0.848803281784058,0.768046855926514,0.472940355539322,0.86885541677475,0.837899804115295
167,0.932927072048187,0.883390605449677,0.207638204097748,0.938883721828461,0.928085684776306,0.84892988204956,0.764500737190247,0.483068615198135,0.858121752738953,0.84670090675354
168,0.933667898178101,0.884289264678955,0.205926761031151,0.939060568809509,0.929216980934143,0.847622454166412,0.766750156879425,0.481311082839966,0.864207267761231,0.840015590190887
