Image_name,mIoU,Precision,Recall,F1-score(Dice-score),F2-score
Image 1,0.834833473503609,0.9107159919749336,0.8849295798639734,0.8960595870061943,0.8890304558531701
Image 2,0.7735500863661603,0.8266122634697636,0.8320376823062098,0.8266156770221509,0.829270174860474
Image 3,0.7731754981068877,0.9104090015028437,0.8248699735122461,0.8560773063276518,0.8356402382373602
Image 4,0.713949229687597,0.8563318553334064,0.7627001504551151,0.7989233793004051,0.7754229590045962
Image 5,0.711925095989726,0.8580906904985259,0.7666989741149692,0.7864082655892869,0.7722579334772742
Image 6,0.7675237012283802,0.8477049500728133,0.8280419501598374,0.8345773196455258,0.8300800620079685
Image 7,0.8408678384630942,0.9247918237140965,0.8928771861901023,0.905228768428165,0.8971436482088363
Image 8,0.7445630184528473,0.8423282044767451,0.8272715351829717,0.8345598698430079,0.8301318088803958
Image 9,0.7149145593353251,0.8215552315238405,0.8137381894423094,0.8059817804232763,0.8079545381841458
Image 10,0.7544512650025725,0.8397319182595859,0.8454203148874144,0.8422440091406174,0.8440676975602702
Image 11,0.6499046208334951,0.7510250197950261,0.8336567881471678,0.7445871967762654,0.7691373709943843
Image 12,0.6193759763701981,0.795802280093062,0.6781443132567022,0.7043004259844583,0.6859256810010219
Image 13,0.7522865043683845,0.8877358521492426,0.799936783459599,0.8189325044199169,0.8052733627181358
Image 14,0.6602612838770415,0.7611506741607782,0.8095597827316225,0.7584060293748806,0.7770683110853387
Image 15,0.756400764025169,0.8797468300336204,0.8349835295600847,0.8296562170010091,0.8289471636421627
Image 16,0.6649112403228801,0.8159396193735178,0.744373022354895,0.7751691602879417,0.755734090783938
Image 17,0.6453091731888889,0.7894816773448052,0.7353385713858007,0.7528327514934297,0.7405525681674278
Image 18,0.7179813352406403,0.8444241994434867,0.8236825320864529,0.8208847421859036,0.8192745478728257
Image 19,0.6899838271545249,0.8344335787188744,0.7723681588968312,0.7964318573470623,0.7807051848209121
Image 20,0.6684626909370047,0.8275842128523732,0.7139255012124145,0.7464833463040036,0.7242092818728383
Image 21,0.850310261914182,0.9418088115815368,0.8854008185585001,0.9067954323703823,0.8928290101958292
Image 22,0.7118812815759685,0.8737249912441752,0.7918654209436092,0.8186667351263075,0.8001887910386278
Image 23,0.7645835974624315,0.8496274808125538,0.8569339344013243,0.8522800518202223,0.854816574013387
Image 24,0.778688116394133,0.877086656246355,0.8404504561955266,0.857545039731353,0.8470240265196418
Image 25,0.8199154794123917,0.9024243233756082,0.875621965712363,0.8879913873185613,0.8803519337983996
