epoch,tf,f1-score,iou_score,loss,precision,recall,val_f1-score,val_iou_score,val_loss,val_precision,val_recall
312,FALSE,0.97075891494751,0.944207966327667,0.103698939085007,0.969850599765778,0.971719741821289,0.937146425247192,0.885597884654999,0.256244778633118,0.931975543498993,0.943521916866302
559,FALSE,0.977447986602783,0.956505239009857,0.081454671919346,0.976455509662628,0.978464603424072,0.937432289123535,0.885592758655548,0.28433945775032,0.938307464122772,0.937250673770904
166,FALSE,0.965387344360352,0.934439778327942,0.122632764279842,0.964640259742737,0.966207683086395,0.936989426612854,0.885555505752564,0.240607380867004,0.934478163719177,0.940563023090362
344,FALSE,0.971043944358826,0.944717586040497,0.102774374186993,0.9700927734375,0.972030222415924,0.936746060848236,0.885549664497376,0.254476606845856,0.941833913326263,0.933088004589081
500.00,TRUE,0.98,0.96,0.08,0.98,0.98,0.94,0.89,0.28,0.93,0.94
503,FALSE,0.976837575435638,0.955352783203125,0.083613269031048,0.975881576538086,0.977819621562958,0.937362432479858,0.885520398616791,0.283058047294617,0.933984041213989,0.941616356372833
203,FALSE,0.967896997928619,0.939004838466644,0.113785520195961,0.967101633548737,0.968747437000275,0.937414705753326,0.885499119758606,0.25640869140625,0.937607824802399,0.938093423843384
586,FALSE,0.97774088382721,0.957045793533325,0.080482125282288,0.976757526397705,0.978745520114899,0.93738329410553,0.885482907295227,0.286602884531021,0.938307225704193,0.937083780765533
284,FALSE,0.970615327358246,0.943923473358154,0.10403099656105,0.9698765873909,0.971385419368744,0.937277972698212,0.885481655597687,0.256601899862289,0.936952769756317,0.938633561134338
397,FALSE,0.972746253013611,0.947840631008148,0.096759468317032,0.971878945827484,0.973641455173492,0.937200486660004,0.885437250137329,0.266859233379364,0.936534404754639,0.93912398815155
496,FALSE,0.97665011882782,0.954989910125732,0.084327936172485,0.975697994232178,0.97762393951416,0.93726772069931,0.885386765003204,0.281220942735672,0.938878238201141,0.936458885669708
398,FALSE,0.973804473876953,0.949731647968292,0.093653172254562,0.972976565361023,0.974657833576202,0.937284648418426,0.885302841663361,0.2716304063797,0.93612003326416,0.939484477043152
293,FALSE,0.969764351844788,0.942370414733887,0.107258781790733,0.968987762928009,0.970596134662628,0.936868906021118,0.885284543037415,0.250911116600037,0.937895774841309,0.936513185501099
563,FALSE,0.977670192718506,0.956906318664551,0.080745525658131,0.976673662662506,0.978686809539795,0.93733561038971,0.885237276554108,0.283233046531677,0.937276840209961,0.937939405441284
365,FALSE,0.972850203514099,0.947991251945496,0.096722289919853,0.97192794084549,0.973807632923126,0.936877489089966,0.885234594345093,0.266219437122345,0.935592234134674,0.939703822135925
622,FALSE,0.978158473968506,0.95780611038208,0.0791040584445,0.977184355258942,0.979147911071777,0.937376856803894,0.885180234909058,0.290598183870316,0.937111973762512,0.938401460647583
663,FALSE,0.978088200092316,0.957689940929413,0.07926481962204,0.977124392986298,0.979072153568268,0.937342047691345,0.885179579257965,0.288649290800095,0.938079595565796,0.937177717685699
564,FALSE,0.977530479431152,0.956645131111145,0.081223964691162,0.976564347743988,0.978518903255463,0.937191128730774,0.885135471820831,0.285160750150681,0.935771882534027,0.939327955245972
656,FALSE,0.978089153766632,0.957704126834869,0.079205818474293,0.977068424224854,0.979129910469055,0.937137365341186,0.88508951663971,0.289796948432922,0.937049329280853,0.93797093629837
562,FALSE,0.977534055709839,0.956648707389832,0.081201396882534,0.976564764976501,0.978524088859558,0.937237083911896,0.88507878780365,0.28501370549202,0.937199771404266,0.937820732593536
364,FALSE,0.972550451755524,0.947468101978302,0.097485080361366,0.9716876745224,0.973444759845733,0.936768233776092,0.885073959827423,0.266992211341858,0.936194002628326,0.938479065895081
304,FALSE,0.971269071102142,0.945147812366486,0.101999416947365,0.970453202724457,0.972123265266418,0.936804413795471,0.885033488273621,0.257494390010834,0.933083951473236,0.941469490528107
555,FALSE,0.977584660053253,0.956746935844421,0.081038154661656,0.97660481929779,0.978582561016083,0.937192738056183,0.884988129138947,0.287108302116394,0.937301397323608,0.937654674053192
516,FALSE,0.976862847805023,0.955391347408295,0.083521351218224,0.975919783115387,0.977835178375244,0.937128603458404,0.884962856769562,0.281015187501907,0.933863818645477,0.941094517707825
652,FALSE,0.978391289710998,0.958248615264893,0.078321367502213,0.977419435977936,0.979383111000061,0.937079071998596,0.884949088096619,0.281924843788147,0.939067602157593,0.935716152191162
495,FALSE,0.97655725479126,0.954835653305054,0.084522850811482,0.975602090358734,0.977532744407654,0.93710857629776,0.884942829608917,0.279013365507126,0.935220897197723,0.939818680286408
487,FALSE,0.976242244243622,0.95424497127533,0.085633642971516,0.97528064250946,0.977225542068481,0.937067925930023,0.884941279888153,0.275938391685486,0.935338199138641,0.939489126205444
478,FALSE,0.97593355178833,0.953661918640137,0.086779780685902,0.97500491142273,0.976882219314575,0.937322080135345,0.884929299354553,0.271200597286224,0.935994684696198,0.939301490783691
497,FALSE,0.976588487625122,0.954893827438354,0.084413595497608,0.975643217563629,0.977553427219391,0.937081754207611,0.884914219379425,0.278536230325699,0.938319444656372,0.936451554298401
489,FALSE,0.976384818553925,0.954512655735016,0.085131622850895,0.975445926189423,0.977343440055847,0.937001466751099,0.884828865528107,0.277397930622101,0.935955464839935,0.938734531402588
600.00,TRUE,0.98,0.96,0.08,0.98,0.98,0.94,0.88,0.29,0.94,0.94
352,FALSE,0.9722700715065,0.946946442127228,0.098854705691338,0.971374213695526,0.973207950592041,0.936695218086243,0.884816646575928,0.266205281019211,0.937198638916016,0.937352657318115
557,FALSE,0.977411270141602,0.956432640552521,0.081643745303154,0.976472437381744,0.978372812271118,0.936859607696533,0.884795069694519,0.284509897232056,0.93672114610672,0.937678456306458
488,FALSE,0.976319074630737,0.95439225435257,0.08536372333765,0.975366294384003,0.977293729782104,0.937089323997498,0.884794414043427,0.277351319789886,0.936268746852875,0.938564956188202
264,FALSE,0.967084050178528,0.937468886375427,0.116950981318951,0.96625554561615,0.967981278896332,0.936596393585205,0.884785115718842,0.249975755810738,0.931551575660706,0.942600965499878
587,FALSE,0.977730631828308,0.957021474838257,0.080504380166531,0.976750135421753,0.978732228279114,0.937036335468292,0.884777009487152,0.289532035589218,0.93598347902298,0.938685059547424
369,FALSE,0.971674203872681,0.945848047733307,0.100585922598839,0.970827162265778,0.972556352615356,0.937093257904053,0.884776532649994,0.274022459983826,0.939500093460083,0.935659468173981
639,FALSE,0.97808849811554,0.957694172859192,0.079292006790638,0.977131903171539,0.979063153266907,0.937013506889343,0.884710252285004,0.289887428283691,0.935880839824676,0.93878036737442
490,FALSE,0.97641259431839,0.954565107822418,0.085069455206394,0.975470840930939,0.977376997470856,0.937033891677856,0.884685814380646,0.279676258563995,0.935534238815308,0.939255118370056
287,FALSE,0.9710413813591,0.944669246673584,0.10304257273674,0.970257580280304,0.971860527992248,0.936861991882324,0.884619534015656,0.261941403150558,0.934190809726715,0.940657556056976
453,FALSE,0.973042547702789,0.94838559627533,0.095771782100201,0.972082614898681,0.97403758764267,0.936579465866089,0.884603917598724,0.282004922628403,0.937903523445129,0.936653733253479
486,FALSE,0.976280152797699,0.954321682453156,0.085501484572888,0.975368678569794,0.977211654186249,0.936977028846741,0.884599924087524,0.281840920448303,0.935618281364441,0.939041495323181
473,FALSE,0.973740100860596,0.94965398311615,0.093298532068729,0.972852528095245,0.974653005599976,0.936817228794098,0.884555459022522,0.270110934972763,0.938128888607025,0.936330556869507
471,FALSE,0.972165524959564,0.946751832962036,0.098919309675694,0.971371054649353,0.972991168498993,0.936695158481598,0.88454931974411,0.261019855737686,0.936282455921173,0.937922716140747
662,FALSE,0.97824364900589,0.957970976829529,0.078789047896862,0.977264404296875,0.979243099689483,0.936770677566528,0.884521663188934,0.285627812147141,0.93811422586441,0.936010241508484
582,FALSE,0.977795302867889,0.957131385803223,0.080348938703537,0.976795732975006,0.978811919689178,0.936767399311066,0.884508430957794,0.285456389188766,0.937591671943665,0.936685085296631
231,FALSE,0.96785169839859,0.938912093639374,0.113947667181492,0.967045962810516,0.968715727329254,0.936577558517456,0.884505271911621,0.248553425073624,0.934120178222656,0.939958691596985
653,FALSE,0.978335678577423,0.958148896694183,0.078434124588966,0.977378308773041,0.979316174983978,0.936853766441345,0.884496450424194,0.287553310394287,0.939383804798126,0.934921562671661
546,FALSE,0.977437853813171,0.956467747688293,0.081604987382889,0.976468861103058,0.978429317474365,0.936872541904449,0.884490489959717,0.28206992149353,0.935037434101105,0.939440011978149
540,FALSE,0.97733211517334,0.956268191337585,0.08192428201437,0.976356625556946,0.97833263874054,0.936810672283173,0.884465396404266,0.285453677177429,0.939453482627869,0.93474805355072
483,FALSE,0.976222276687622,0.954200625419617,0.085760936141014,0.975289404392242,0.977173149585724,0.936725556850433,0.884447932243347,0.274574756622314,0.935315191745758,0.938797652721405
595,FALSE,0.977857112884522,0.957253932952881,0.080081976950169,0.976889848709106,0.978844821453094,0.936724603176117,0.884440958499908,0.2855064868927,0.937048554420471,0.936932027339935
575.00,TRUE,0.98,0.96,0.08,0.98,0.98,0.94,0.88,0.28,0.94,0.94
400.00,TRUE,0.97,0.95,0.10,0.97,0.97,0.94,0.88,0.27,0.93,0.94
534,FALSE,0.977255344390869,0.956128299236298,0.082256518304348,0.976277589797974,0.978259682655334,0.936680734157562,0.884420573711395,0.285326212644577,0.93878573179245,0.935374915599823
589,FALSE,0.977730512619019,0.957007348537445,0.080594152212143,0.976740777492523,0.978737413883209,0.936770379543304,0.884419679641724,0.286596208810806,0.936416566371918,0.937823474407196
611,FALSE,0.978005170822144,0.957529366016388,0.079620465636253,0.977014243602753,0.979014754295349,0.936781048774719,0.884407758712769,0.285905867815018,0.939026832580566,0.935005962848663
660,FALSE,0.978407323360443,0.958283185958862,0.078151881694794,0.9774529337883,0.979378998279572,0.936824679374695,0.8843674659729,0.288728982210159,0.935085356235504,0.939219534397125
581,FALSE,0.977516293525696,0.956623792648315,0.081325270235539,0.976531803607941,0.978520929813385,0.936781287193298,0.884363293647766,0.284290701150894,0.936827778816223,0.937366843223572
531,FALSE,0.977271020412445,0.956154227256775,0.082103572785854,0.97632908821106,0.978239119052887,0.936660289764404,0.88436233997345,0.288906127214432,0.933632850646973,0.940590262413025
614,FALSE,0.978108167648315,0.957717716693878,0.079241469502449,0.977115631103516,0.979118287563324,0.936764597892761,0.884359121322632,0.290744125843048,0.937877655029297,0.936419606208801
315,FALSE,0.970577895641327,0.943858861923218,0.104570165276527,0.969721078872681,0.971478283405304,0.936668515205383,0.884344398975372,0.261001139879227,0.937146127223968,0.936981081962585
659,FALSE,0.978262305259705,0.958018362522125,0.078639060258865,0.977253377437592,0.979293346405029,0.936739981174469,0.884343266487122,0.287536054849625,0.936119556427002,0.937939047813416
476,FALSE,0.975466430187225,0.952807128429413,0.08823636174202,0.974538505077362,0.976413726806641,0.936825633049011,0.884319722652435,0.271049946546555,0.937760293483734,0.93655002117157
604,FALSE,0.977870404720306,0.957288563251495,0.079924777150154,0.976903796195984,0.978855669498444,0.936647117137909,0.88431853055954,0.287083059549332,0.935198009014129,0.9388347864151
447,FALSE,0.9732825756073,0.948783755302429,0.095149680972099,0.972409844398498,0.974189698696136,0.936473369598389,0.884304821491241,0.267418712377548,0.933287382125854,0.940623819828033
526,FALSE,0.977029025554657,0.955712378025055,0.082936681807041,0.97605973482132,0.978021562099457,0.936819553375244,0.884296000003815,0.281317383050919,0.937570035457611,0.936725854873657
577,FALSE,0.977668642997742,0.956917941570282,0.080652035772801,0.976676881313324,0.978679120540619,0.936623275279999,0.884285509586334,0.284386366605759,0.938256025314331,0.93556559085846
359,FALSE,0.970503568649292,0.943687677383423,0.104663863778114,0.96964031457901,0.971409440040588,0.936579883098602,0.884280383586883,0.25959986448288,0.942122101783752,0.932086646556854
450.00,TRUE,0.97,0.95,0.09,0.97,0.97,0.94,0.88,0.28,0.93,0.94
585,FALSE,0.977858245372772,0.957257091999054,0.080074042081833,0.976861000061035,0.978875160217285,0.936601519584656,0.884238839149475,0.282539248466492,0.936922013759613,0.936849892139435
475.00,TRUE,0.97,0.95,0.09,0.97,0.98,0.94,0.88,0.28,0.93,0.94
253,FALSE,0.969886064529419,0.94260174036026,0.106926158070564,0.969120264053345,0.970707774162292,0.936534881591797,0.884202718734741,0.263031393289566,0.937331855297089,0.936609089374542
548,FALSE,0.977382659912109,0.956365644931793,0.081785753369331,0.976399660110474,0.978384017944336,0.936481714248657,0.884195327758789,0.283850282430649,0.935319602489471,0.938576281070709
596,FALSE,0.977906286716461,0.957346200942993,0.07990475744009,0.976947009563446,0.978892743587494,0.936576545238495,0.884177565574646,0.289033830165863,0.937467336654663,0.936432778835297
605,FALSE,0.977963149547577,0.957454085350037,0.079669587314129,0.976942300796509,0.979004979133606,0.93666011095047,0.884169280529022,0.290462672710419,0.938443005084991,0.935607492923737
506,FALSE,0.976928114891052,0.955511093139648,0.083324447274208,0.975979804992676,0.97789877653122,0.936758756637573,0.884120762348175,0.278519779443741,0.935208022594452,0.93913722038269
482,FALSE,0.976015150547028,0.953832149505615,0.086372628808022,0.975057601928711,0.97699499130249,0.936653852462769,0.884100914001465,0.27914097905159,0.937787294387817,0.93623548746109
513,FALSE,0.976892590522766,0.955460786819458,0.083382822573185,0.975942969322205,0.977864444255829,0.936642467975616,0.884085297584534,0.279157668352127,0.933427572250366,0.940814912319183
619,FALSE,0.978034555912018,0.957580983638763,0.079460933804512,0.977049708366394,0.979036092758179,0.936545133590698,0.884076714515686,0.291178435087204,0.93601530790329,0.93779194355011
541,FALSE,0.97729218006134,0.956212878227234,0.082021631300449,0.976311147212982,0.978292524814606,0.936603665351868,0.884075045585632,0.282326072454453,0.937684774398804,0.936136722564697
570,FALSE,0.977521121501923,0.95663195848465,0.08128909021616,0.976524114608765,0.978535294532776,0.936601221561432,0.884069621562958,0.286420196294785,0.937915503978729,0.936103820800781
446,FALSE,0.971138536930084,0.944803535938263,0.103181220591068,0.970305144786835,0.972019791603088,0.936181545257568,0.8840491771698,0.268660604953766,0.933803975582123,0.939921438694
642,FALSE,0.978181779384613,0.95784330368042,0.079060077667236,0.977222979068756,0.979157507419586,0.936481714248657,0.884040236473084,0.291751444339752,0.938358724117279,0.935247480869293
430,FALSE,0.973185658454895,0.948586821556091,0.095730565488339,0.972250282764435,0.974152982234955,0.936374187469482,0.884018003940582,0.269103348255158,0.934290409088135,0.93984192609787
518,FALSE,0.976925075054169,0.955530285835266,0.083237960934639,0.975952565670013,0.977921605110168,0.936477720737457,0.884016990661621,0.280562460422516,0.934269487857819,0.939371109008789
525.00,TRUE,0.98,0.96,0.08,0.98,0.98,0.94,0.88,0.28,0.94,0.94
335,FALSE,0.971944212913513,0.946369111537933,0.099737472832203,0.971057713031769,0.972882986068726,0.935863673686981,0.883975982666016,0.269918024539947,0.935298025608063,0.937849879264832
327,FALSE,0.971848130226135,0.94617348909378,0.100246138870716,0.971022307872772,0.97271853685379,0.936416745185852,0.883973002433777,0.265617668628693,0.932915568351746,0.940818309783936
418,FALSE,0.972704768180847,0.947753310203552,0.096777752041817,0.971857786178589,0.97358113527298,0.936581790447235,0.883962869644165,0.266882836818695,0.939622938632965,0.934675872325897
527,FALSE,0.977251589298248,0.956121444702148,0.082210153341293,0.976290702819824,0.978234767913818,0.936396300792694,0.88393771648407,0.279565334320068,0.938105523586273,0.935411632061004
505,FALSE,0.976872980594635,0.955410540103912,0.083516731858254,0.975926756858826,0.977845132350922,0.93660306930542,0.883932530879974,0.281948387622833,0.933687031269074,0.940120339393616
655,FALSE,0.978322267532349,0.958121418952942,0.078478172421455,0.977359116077423,0.979306399822235,0.936524331569672,0.883923649787903,0.286986976861954,0.935666084289551,0.938056528568268
507,FALSE,0.976982533931732,0.95561683177948,0.083180323243141,0.976020276546478,0.977968752384186,0.936583280563354,0.883845150470733,0.281028300523758,0.936011433601379,0.937765181064606
569,FALSE,0.97766524553299,0.956899702548981,0.080786980688572,0.976679861545563,0.978667736053467,0.936446487903595,0.883837580680847,0.287939518690109,0.93772304058075,0.935884535312653
498,FALSE,0.976680815219879,0.955058455467224,0.084177598357201,0.975746273994446,0.977645993232727,0.936384797096252,0.883834302425385,0.281496316194534,0.936229646205902,0.937223672866821
624,FALSE,0.977932751178741,0.957403063774109,0.079774498939514,0.976925253868103,0.978962540626526,0.936465084552765,0.883827567100525,0.290178120136261,0.93792188167572,0.93567430973053
504,FALSE,0.976849257946014,0.955363810062408,0.083563424646854,0.97590035200119,0.977817535400391,0.93648898601532,0.883827269077301,0.283745944499969,0.933039247989654,0.940599203109741
627,FALSE,0.978073000907898,0.957648813724518,0.079418323934078,0.977108836174011,0.979055166244507,0.936468303203583,0.883809983730316,0.28886803984642,0.937746226787567,0.935697913169861
456,FALSE,0.973050117492676,0.948374509811401,0.095903478562832,0.972223579883575,0.973910629749298,0.936127543449402,0.883780121803284,0.271932661533356,0.940912961959839,0.932531118392944
561,FALSE,0.977603614330291,0.95677775144577,0.080942302942276,0.976644098758698,0.978580117225647,0.936295092105866,0.883752226829529,0.286187887191772,0.936753988265991,0.936426043510437
501,FALSE,0.976671874523163,0.95504879951477,0.084145821630955,0.975722849369049,0.977650880813599,0.936471343040466,0.883723616600037,0.283553123474121,0.935608565807342,0.937946200370789
610,FALSE,0.977981388568878,0.957493126392364,0.079636044800282,0.976988852024078,0.978992164134979,0.93640673160553,0.883687853813171,0.288583040237427,0.938227474689483,0.935297131538391
481,FALSE,0.976115643978119,0.95400732755661,0.086014181375504,0.97519451379776,0.977057695388794,0.93638014793396,0.883643090724945,0.278958201408386,0.935056984424591,0.938446044921875
632,FALSE,0.978186249732971,0.957867205142975,0.078961007297039,0.977219223976135,0.979171276092529,0.936145603656769,0.883609712123871,0.286044836044311,0.936929881572723,0.935967743396759
407,FALSE,0.972266495227814,0.946987509727478,0.098481930792332,0.971364736557007,0.973207414150238,0.936205804347992,0.883587718009949,0.268104374408722,0.93533182144165,0.938153922557831
583,FALSE,0.977733016014099,0.957012951374054,0.080569341778755,0.976759970188141,0.978725433349609,0.936211109161377,0.883583545684814,0.286943852901459,0.938759326934814,0.934461355209351
394,FALSE,0.970563352108002,0.943831980228424,0.104195237159729,0.969785928726196,0.971376776695251,0.935774505138397,0.883577883243561,0.264582186937332,0.931688845157623,0.941328883171082
638,FALSE,0.978114664554596,0.957732737064362,0.079197093844414,0.977153658866882,0.979097008705139,0.93639087677002,0.88357675075531,0.290264248847961,0.936054289340973,0.937368512153626
629,FALSE,0.978189945220947,0.957873642444611,0.078961983323097,0.977196395397186,0.979200005531311,0.936275899410248,0.883571088314056,0.290133655071259,0.939343571662903,0.933987140655518
665,FALSE,0.97821968793869,0.95793753862381,0.078848719596863,0.977217137813568,0.979246497154236,0.936277866363525,0.883569478988647,0.287957012653351,0.938263475894928,0.934994637966156
620,FALSE,0.977913022041321,0.957363784313202,0.079883717000485,0.976938188076019,0.978908121585846,0.936262309551239,0.883564233779907,0.289627552032471,0.937281608581543,0.935879468917847
484,FALSE,0.976258218288422,0.954266428947449,0.085549041628838,0.975304782390594,0.97723400592804,0.936274766921997,0.88356077671051,0.280436664819717,0.937082886695862,0.936173677444458
512,FALSE,0.97689563035965,0.955456256866455,0.083448372781277,0.975950002670288,0.977865874767303,0.936200320720673,0.883558809757233,0.282861679792404,0.933025062084198,0.940119087696075
601,FALSE,0.97777658700943,0.957104086875916,0.08040501177311,0.97678929567337,0.978791356086731,0.936372756958008,0.883540213108063,0.286486893892288,0.93638688325882,0.937114417552948
567,FALSE,0.977658748626709,0.956880331039429,0.080845184624195,0.976699233055115,0.978639781475067,0.936193525791168,0.88352382183075,0.286386579275131,0.936970710754394,0.936345756053925
664,FALSE,0.97822242975235,0.957941174507141,0.078775830566883,0.977253794670105,0.979211449623108,0.936129093170166,0.883514583110809,0.289728790521622,0.936423003673553,0.936569571495056
556,FALSE,0.977563858032227,0.956703126430512,0.081157296895981,0.976598501205444,0.978549659252167,0.936249852180481,0.883510828018189,0.286511987447739,0.935485422611237,0.937612116336822
528,FALSE,0.977125406265259,0.955883324146271,0.082693472504616,0.976165592670441,0.978113949298858,0.93608433008194,0.883494198322296,0.282295018434525,0.93655914068222,0.936451554298401
612,FALSE,0.97797828912735,0.957463204860687,0.079807668924332,0.977022647857666,0.978954315185547,0.936326563358307,0.883473753929138,0.288199305534363,0.938151121139526,0.935290455818176
608,FALSE,0.977798342704773,0.957159340381622,0.080276660621166,0.976883232593536,0.978734374046326,0.936202883720398,0.883460462093353,0.287138342857361,0.936973571777344,0.936007559299469
491,FALSE,0.976425290107727,0.954599320888519,0.084959648549557,0.975477337837219,0.977390885353088,0.93620765209198,0.883457183837891,0.280327171087265,0.935867488384247,0.937145471572876
247,FALSE,0.969741821289062,0.942341983318329,0.107290521264076,0.969061493873596,0.970462024211884,0.93566507101059,0.883400917053223,0.259475618600845,0.937249064445496,0.935200095176697
396,FALSE,0.972647666931152,0.947613418102264,0.097408086061478,0.971737563610077,0.9735888838768,0.935749530792236,0.883387744426727,0.265319466590881,0.937409698963165,0.935064136981964
457,FALSE,0.973745346069336,0.949640095233917,0.093530356884003,0.972849488258362,0.97466915845871,0.935852527618408,0.883380770683289,0.271156042814255,0.94216376543045,0.930743932723999
630,FALSE,0.978228092193604,0.957938492298126,0.078856065869331,0.977235436439514,0.979240000247955,0.936091542243958,0.88338053226471,0.291585445404053,0.938076555728912,0.934733986854553
311,FALSE,0.970957815647125,0.944592952728272,0.102811597287655,0.970200002193451,0.971753001213074,0.935900211334228,0.883378326892853,0.25919172167778,0.937574982643127,0.935201942920685
493,FALSE,0.976525366306305,0.954784572124481,0.084603294730187,0.975592136383056,0.977477848529816,0.936076939105988,0.883375883102417,0.280827105045319,0.933158874511719,0.939865112304688
514,FALSE,0.977010011672974,0.955667912960052,0.083027802407742,0.9760382771492,0.978004574775696,0.935993015766144,0.883368790149689,0.283438950777054,0.933011651039124,0.939603090286255
634,FALSE,0.978132903575897,0.957774817943573,0.079144522547722,0.977140963077545,0.979144990444183,0.93613338470459,0.883363962173462,0.290919303894043,0.936137795448303,0.936956107616425
515,FALSE,0.976814985275269,0.955319583415985,0.0836201608181,0.975849151611328,0.977805435657501,0.936197757720947,0.883362233638763,0.287311792373657,0.933598220348358,0.939486742019653
