Image_name,mIoU,Precision,Recall,F1-score(Dice-score),F2-score
Image 1,0.562099189161936,0.69149302346633,0.8290352199236614,0.6930490429234752,0.7380704807780459
Image 2,0.6813785423499136,0.7955536566433429,0.8465035963696289,0.808332755959461,0.8271769021240885
Image 3,0.843208824510755,0.902433424343536,0.9322491542440589,0.9148527835033793,0.9246773968857344
Image 4,0.7303409504860241,0.8258411269260318,0.8781712937525645,0.8405404826477995,0.8597776100987322
Image 5,0.7633695657202083,0.8747499471190731,0.8570449958467976,0.8649439304107327,0.859985350773656
Image 6,0.6639596902054195,0.773426904744996,0.8372468286471829,0.7945635961706327,0.8167542093590408
Image 7,0.6098551006481226,0.7279972499049729,0.8275659179951683,0.7381525932598029,0.7746228136473379
Image 8,0.6721181427828969,0.774967299399409,0.8520742054284675,0.7945433506241707,0.8225193856963459
Image 9,0.6941551535365361,0.8021339263885614,0.8467885086950627,0.8162692770227884,0.8320771502855245
Image 10,0.545295718551067,0.644060978521094,0.6560132526665324,0.6378673113634863,0.6435597286263542
Image 11,0.35763317946912815,0.5579636207516271,0.47790827365736294,0.461859761507958,0.4537264325831723
Image 12,0.6354108710004416,0.7287455513105224,0.8115586426941662,0.7559967060217668,0.7847102137166703
Image 13,0.6732984640764036,0.7838716390615931,0.7908263884107122,0.7871831755696869,0.7893288789578822
Image 14,0.6569118316661718,0.8267095519971212,0.76127023356326,0.7876616162140815,0.7704723931710672
Image 15,0.7189927415724519,0.7733078353587985,0.9294514495852185,0.8177662112892343,0.8708215253335728
Image 16,0.5137349383205445,0.6255734726852601,0.6194154335265009,0.6067960065730571,0.6076478931453735
Image 17,0.5905076009945437,0.6789921304770541,0.7808374012532305,0.6950773105188036,0.7297116707145773
Image 18,0.5372281637759131,0.6113195259761094,0.6111788675371096,0.6036897111504215,0.603779849371106
Image 19,0.5236977097864138,0.6099075465755521,0.6079878899177945,0.6011147270172199,0.6013138568951614
Image 20,0.7656835799189192,0.8708980752471274,0.8759199920610063,0.8670066232032189,0.8707773530968501
Image 21,0.562099189161936,0.69149302346633,0.8290352199236614,0.6930490429234752,0.7380704807780459
Image 22,0.6813785423499136,0.7955536566433429,0.8465035963696289,0.808332755959461,0.8271769021240885
Image 23,0.843208824510755,0.902433424343536,0.9322491542440589,0.9148527835033793,0.9246773968857344
Image 24,0.7303409504860241,0.8258411269260318,0.8781712937525645,0.8405404826477995,0.8597776100987322
Image 25,0.7633695657202083,0.8747499471190731,0.8570449958467976,0.8649439304107327,0.859985350773656
Image 26,0.6639596902054195,0.773426904744996,0.8372468286471829,0.7945635961706327,0.8167542093590408
Image 27,0.6098551006481226,0.7279972499049729,0.8275659179951683,0.7381525932598029,0.7746228136473379
Image 28,0.6721181427828969,0.774967299399409,0.8520742054284675,0.7945433506241707,0.8225193856963459
Image 29,0.6941551535365361,0.8021339263885614,0.8467885086950627,0.8162692770227884,0.8320771502855245
Image 30,0.545295718551067,0.644060978521094,0.6560132526665324,0.6378673113634863,0.6435597286263542
Image 31,0.35763317946912815,0.5579636207516271,0.47790827365736294,0.461859761507958,0.4537264325831723
Image 32,0.6354108710004416,0.7287455513105224,0.8115586426941662,0.7559967060217668,0.7847102137166703
Image 33,0.6732984640764036,0.7838716390615931,0.7908263884107122,0.7871831755696869,0.7893288789578822
Image 34,0.6569118316661718,0.8267095519971212,0.76127023356326,0.7876616162140815,0.7704723931710672
Image 35,0.7189927415724519,0.7733078353587985,0.9294514495852185,0.8177662112892343,0.8708215253335728
Image 36,0.5137349383205445,0.6255734726852601,0.6194154335265009,0.6067960065730571,0.6076478931453735
Image 37,0.5905076009945437,0.6789921304770541,0.7808374012532305,0.6950773105188036,0.7297116707145773
Image 38,0.5372281637759131,0.6113195259761094,0.6111788675371096,0.6036897111504215,0.603779849371106
Image 39,0.5236977097864138,0.6099075465755521,0.6079878899177945,0.6011147270172199,0.6013138568951614
Image 40,0.7656835799189192,0.8708980752471274,0.8759199920610063,0.8670066232032189,0.8707773530968501
Image 41,0.562099189161936,0.69149302346633,0.8290352199236614,0.6930490429234752,0.7380704807780459
Image 42,0.6813785423499136,0.7955536566433429,0.8465035963696289,0.808332755959461,0.8271769021240885
Image 43,0.843208824510755,0.902433424343536,0.9322491542440589,0.9148527835033793,0.9246773968857344
Image 44,0.7303409504860241,0.8258411269260318,0.8781712937525645,0.8405404826477995,0.8597776100987322
Image 45,0.7633695657202083,0.8747499471190731,0.8570449958467976,0.8649439304107327,0.859985350773656
Image 46,0.6639596902054195,0.773426904744996,0.8372468286471829,0.7945635961706327,0.8167542093590408
Image 47,0.6098551006481226,0.7279972499049729,0.8275659179951683,0.7381525932598029,0.7746228136473379
Image 48,0.6721181427828969,0.774967299399409,0.8520742054284675,0.7945433506241707,0.8225193856963459
Image 49,0.6941551535365361,0.8021339263885614,0.8467885086950627,0.8162692770227884,0.8320771502855245
Image 50,0.545295718551067,0.644060978521094,0.6560132526665324,0.6378673113634863,0.6435597286263542
Image 51,0.35763317946912815,0.5579636207516271,0.47790827365736294,0.461859761507958,0.4537264325831723
Image 52,0.6354108710004416,0.7287455513105224,0.8115586426941662,0.7559967060217668,0.7847102137166703
Image 53,0.6732984640764036,0.7838716390615931,0.7908263884107122,0.7871831755696869,0.7893288789578822
Image 54,0.6569118316661718,0.8267095519971212,0.76127023356326,0.7876616162140815,0.7704723931710672
Image 55,0.7189927415724519,0.7733078353587985,0.9294514495852185,0.8177662112892343,0.8708215253335728
Image 56,0.5137349383205445,0.6255734726852601,0.6194154335265009,0.6067960065730571,0.6076478931453735
Image 57,0.5905076009945437,0.6789921304770541,0.7808374012532305,0.6950773105188036,0.7297116707145773
Image 58,0.5372281637759131,0.6113195259761094,0.6111788675371096,0.6036897111504215,0.603779849371106
Image 59,0.5236977097864138,0.6099075465755521,0.6079878899177945,0.6011147270172199,0.6013138568951614
Image 60,0.7656835799189192,0.8708980752471274,0.8759199920610063,0.8670066232032189,0.8707773530968501
Image 61,0.562099189161936,0.69149302346633,0.8290352199236614,0.6930490429234752,0.7380704807780459
