Image_name,mIoU,Precision,Recall,F1-score(Dice-score),F2-score
Image 111,0.5071305798735674,0.6279500049328672,0.7428784065309227,0.6049862972565325,0.624146090538166
Image 112,0.6462117068735109,0.7425810279727071,0.8274183656659747,0.7714187740465901,0.8010631168673842
Image 113,0.6636154099720581,0.7834920161665608,0.8265418245059805,0.7943212930643764,0.8109761021012094
Image 114,0.7415626306482904,0.8980587910497418,0.8265927630417386,0.8486897276489994,0.8325294315855132
Image 115,0.7784456782487056,0.8539407147554591,0.9113916612853155,0.8748419447003983,0.8946637157199412
Image 116,0.5752319109033329,0.6637785833331559,0.7146061633083036,0.6682436758409803,0.6861752941955248
Image 117,0.5829498824454021,0.6790102515579602,0.7924771735019439,0.7053161981323894,0.7443508259401826
Image 118,0.5401027724897164,0.612856198064561,0.6334257198986227,0.6106655230537524,0.6180277462458367
Image 119,0.5834973349836284,0.6664012126232471,0.7307149165524799,0.6859311335673658,0.7080176697956917
Image 120,0.6608419769434266,0.8115303949216917,0.833728310536027,0.7952728749711573,0.8110316278693006
Image 121,0.6101219077658993,0.7106366457580297,0.8620041322212658,0.7525023992970349,0.8060682738575305
Image 122,0.7690482863108684,0.8588191998808693,0.895211652807018,0.8691687610352158,0.8828909294973907
Image 123,0.7567905893060902,0.8435103963519062,0.8992193118002284,0.8608034614404497,0.881141536014554
Image 124,0.7798685866060545,0.8695214021305562,0.898088113530792,0.8762800106006102,0.887582647857941
Image 125,0.6601729630121445,0.7758738045272513,0.8601669748512096,0.7917477137431738,0.8255912297944076
Image 126,0.6337746104220849,0.7504947883775577,0.8451172291197407,0.7596924246141947,0.7953948672182314
Image 127,0.6305549701294554,0.7398458117965223,0.840555036484607,0.7558647866020891,0.7929297709282301
Image 128,0.7240466182789683,0.8290881163727363,0.8623076459601297,0.8389374262485898,0.8513194451618492
Image 129,0.7706820066451373,0.8787746665471481,0.8747092331863936,0.8702994173388738,0.8713071448237825
Image 130,0.560335349053399,0.6525194250033409,0.6719686743807615,0.659709093866362,0.6663213392417938
Image 131,0.5071305798735674,0.6279500049328672,0.7428784065309227,0.6049862972565325,0.624146090538166
Image 132,0.6462117068735109,0.7425810279727071,0.8274183656659747,0.7714187740465901,0.8010631168673842
Image 133,0.6636154099720581,0.7834920161665608,0.8265418245059805,0.7943212930643764,0.8109761021012094
Image 134,0.7415626306482904,0.8980587910497418,0.8265927630417386,0.8486897276489994,0.8325294315855132
Image 135,0.7784456782487056,0.8539407147554591,0.9113916612853155,0.8748419447003983,0.8946637157199412
Image 136,0.5752319109033329,0.6637785833331559,0.7146061633083036,0.6682436758409803,0.6861752941955248
Image 137,0.5829498824454021,0.6790102515579602,0.7924771735019439,0.7053161981323894,0.7443508259401826
Image 138,0.5401027724897164,0.612856198064561,0.6334257198986227,0.6106655230537524,0.6180277462458367
Image 139,0.5834973349836284,0.6664012126232471,0.7307149165524799,0.6859311335673658,0.7080176697956917
Image 140,0.6608419769434266,0.8115303949216917,0.833728310536027,0.7952728749711573,0.8110316278693006
Image 141,0.6101219077658993,0.7106366457580297,0.8620041322212658,0.7525023992970349,0.8060682738575305
Image 142,0.7690482863108684,0.8588191998808693,0.895211652807018,0.8691687610352158,0.8828909294973907
Image 143,0.7567905893060902,0.8435103963519062,0.8992193118002284,0.8608034614404497,0.881141536014554
Image 144,0.7798685866060545,0.8695214021305562,0.898088113530792,0.8762800106006102,0.887582647857941
Image 145,0.6601729630121445,0.7758738045272513,0.8601669748512096,0.7917477137431738,0.8255912297944076
Image 146,0.6337746104220849,0.7504947883775577,0.8451172291197407,0.7596924246141947,0.7953948672182314
Image 147,0.6305549701294554,0.7398458117965223,0.840555036484607,0.7558647866020891,0.7929297709282301
Image 148,0.7240466182789683,0.8290881163727363,0.8623076459601297,0.8389374262485898,0.8513194451618492
Image 149,0.7706820066451373,0.8787746665471481,0.8747092331863936,0.8702994173388738,0.8713071448237825
Image 150,0.560335349053399,0.6525194250033409,0.6719686743807615,0.659709093866362,0.6663213392417938
Image 151,0.5071305798735674,0.6279500049328672,0.7428784065309227,0.6049862972565325,0.624146090538166
Image 152,0.6462117068735109,0.7425810279727071,0.8274183656659747,0.7714187740465901,0.8010631168673842
Image 153,0.6636154099720581,0.7834920161665608,0.8265418245059805,0.7943212930643764,0.8109761021012094
Image 154,0.7415626306482904,0.8980587910497418,0.8265927630417386,0.8486897276489994,0.8325294315855132
Image 155,0.7784456782487056,0.8539407147554591,0.9113916612853155,0.8748419447003983,0.8946637157199412
Image 156,0.5752319109033329,0.6637785833331559,0.7146061633083036,0.6682436758409803,0.6861752941955248
Image 157,0.5829498824454021,0.6790102515579602,0.7924771735019439,0.7053161981323894,0.7443508259401826
Image 158,0.5401027724897164,0.612856198064561,0.6334257198986227,0.6106655230537524,0.6180277462458367
Image 159,0.5834973349836284,0.6664012126232471,0.7307149165524799,0.6859311335673658,0.7080176697956917
Image 160,0.6608419769434266,0.8115303949216917,0.833728310536027,0.7952728749711573,0.8110316278693006
Image 161,0.6101219077658993,0.7106366457580297,0.8620041322212658,0.7525023992970349,0.8060682738575305
Image 162,0.7690482863108684,0.8588191998808693,0.895211652807018,0.8691687610352158,0.8828909294973907
Image 163,0.7567905893060902,0.8435103963519062,0.8992193118002284,0.8608034614404497,0.881141536014554
Image 164,0.7798685866060545,0.8695214021305562,0.898088113530792,0.8762800106006102,0.887582647857941
Image 165,0.6601729630121445,0.7758738045272513,0.8601669748512096,0.7917477137431738,0.8255912297944076
Image 166,0.6337746104220849,0.7504947883775577,0.8451172291197407,0.7596924246141947,0.7953948672182314
Image 167,0.6305549701294554,0.7398458117965223,0.840555036484607,0.7558647866020891,0.7929297709282301
Image 168,0.7240466182789683,0.8290881163727363,0.8623076459601297,0.8389374262485898,0.8513194451618492
Image 169,0.7706820066451373,0.8787746665471481,0.8747092331863936,0.8702994173388738,0.8713071448237825
Image 170,0.560335349053399,0.6525194250033409,0.6719686743807615,0.659709093866362,0.6663213392417938
Image 171,0.5071305798735674,0.6279500049328672,0.7428784065309227,0.6049862972565325,0.624146090538166
Image 172,0.6462117068735109,0.7425810279727071,0.8274183656659747,0.7714187740465901,0.8010631168673842
Image 173,0.6636154099720581,0.7834920161665608,0.8265418245059805,0.7943212930643764,0.8109761021012094
Image 174,0.7415626306482904,0.8980587910497418,0.8265927630417386,0.8486897276489994,0.8325294315855132
Image 175,0.7784456782487056,0.8539407147554591,0.9113916612853155,0.8748419447003983,0.8946637157199412
Image 176,0.5752319109033329,0.6637785833331559,0.7146061633083036,0.6682436758409803,0.6861752941955248
Image 177,0.5829498824454021,0.6790102515579602,0.7924771735019439,0.7053161981323894,0.7443508259401826
Image 178,0.5401027724897164,0.612856198064561,0.6334257198986227,0.6106655230537524,0.6180277462458367
Image 179,0.5834973349836284,0.6664012126232471,0.7307149165524799,0.6859311335673658,0.7080176697956917
Image 180,0.6608419769434266,0.8115303949216917,0.833728310536027,0.7952728749711573,0.8110316278693006
Image 181,0.6101219077658993,0.7106366457580297,0.8620041322212658,0.7525023992970349,0.8060682738575305
Image 182,0.7690482863108684,0.8588191998808693,0.895211652807018,0.8691687610352158,0.8828909294973907
Image 183,0.7567905893060902,0.8435103963519062,0.8992193118002284,0.8608034614404497,0.881141536014554
Image 184,0.7798685866060545,0.8695214021305562,0.898088113530792,0.8762800106006102,0.887582647857941
Image 185,0.6601729630121445,0.7758738045272513,0.8601669748512096,0.7917477137431738,0.8255912297944076
Image 186,0.6337746104220849,0.7504947883775577,0.8451172291197407,0.7596924246141947,0.7953948672182314
Image 187,0.6305549701294554,0.7398458117965223,0.840555036484607,0.7558647866020891,0.7929297709282301
Image 188,0.7240466182789683,0.8290881163727363,0.8623076459601297,0.8389374262485898,0.8513194451618492
Image 189,0.7706820066451373,0.8787746665471481,0.8747092331863936,0.8702994173388738,0.8713071448237825
Image 190,0.560335349053399,0.6525194250033409,0.6719686743807615,0.659709093866362,0.6663213392417938
Image 191,0.5071305798735674,0.6279500049328672,0.7428784065309227,0.6049862972565325,0.624146090538166
Image 192,0.6462117068735109,0.7425810279727071,0.8274183656659747,0.7714187740465901,0.8010631168673842
Image 193,0.6636154099720581,0.7834920161665608,0.8265418245059805,0.7943212930643764,0.8109761021012094
Image 194,0.7415626306482904,0.8980587910497418,0.8265927630417386,0.8486897276489994,0.8325294315855132
Image 195,0.7784456782487056,0.8539407147554591,0.9113916612853155,0.8748419447003983,0.8946637157199412
Image 196,0.5752319109033329,0.6637785833331559,0.7146061633083036,0.6682436758409803,0.6861752941955248
Image 197,0.5829498824454021,0.6790102515579602,0.7924771735019439,0.7053161981323894,0.7443508259401826
Image 198,0.5401027724897164,0.612856198064561,0.6334257198986227,0.6106655230537524,0.6180277462458367
Image 199,0.5834973349836284,0.6664012126232471,0.7307149165524799,0.6859311335673658,0.7080176697956917
Image 200,0.6608419769434266,0.8115303949216917,0.833728310536027,0.7952728749711573,0.8110316278693006
Image 201,0.6101219077658993,0.7106366457580297,0.8620041322212658,0.7525023992970349,0.8060682738575305
Image 202,0.7690482863108684,0.8588191998808693,0.895211652807018,0.8691687610352158,0.8828909294973907
Image 203,0.7567905893060902,0.8435103963519062,0.8992193118002284,0.8608034614404497,0.881141536014554
Image 204,0.7798685866060545,0.8695214021305562,0.898088113530792,0.8762800106006102,0.887582647857941
Image 205,0.6601729630121445,0.7758738045272513,0.8601669748512096,0.7917477137431738,0.8255912297944076
Image 206,0.6337746104220849,0.7504947883775577,0.8451172291197407,0.7596924246141947,0.7953948672182314
Image 207,0.6305549701294554,0.7398458117965223,0.840555036484607,0.7558647866020891,0.7929297709282301
Image 208,0.7240466182789683,0.8290881163727363,0.8623076459601297,0.8389374262485898,0.8513194451618492
Image 209,0.7706820066451373,0.8787746665471481,0.8747092331863936,0.8702994173388738,0.8713071448237825
Image 210,0.560335349053399,0.6525194250033409,0.6719686743807615,0.659709093866362,0.6663213392417938
Image 211,0.5071305798735674,0.6279500049328672,0.7428784065309227,0.6049862972565325,0.624146090538166
Image 212,0.6462117068735109,0.7425810279727071,0.8274183656659747,0.7714187740465901,0.8010631168673842
Image 213,0.6636154099720581,0.7834920161665608,0.8265418245059805,0.7943212930643764,0.8109761021012094
Image 214,0.7415626306482904,0.8980587910497418,0.8265927630417386,0.8486897276489994,0.8325294315855132
Image 215,0.7784456782487056,0.8539407147554591,0.9113916612853155,0.8748419447003983,0.8946637157199412
Image 216,0.5752319109033329,0.6637785833331559,0.7146061633083036,0.6682436758409803,0.6861752941955248
Image 217,0.5829498824454021,0.6790102515579602,0.7924771735019439,0.7053161981323894,0.7443508259401826
Image 218,0.5401027724897164,0.612856198064561,0.6334257198986227,0.6106655230537524,0.6180277462458367
Image 219,0.5834973349836284,0.6664012126232471,0.7307149165524799,0.6859311335673658,0.7080176697956917
Image 220,0.6608419769434266,0.8115303949216917,0.833728310536027,0.7952728749711573,0.8110316278693006
Image 221,0.6101219077658993,0.7106366457580297,0.8620041322212658,0.7525023992970349,0.8060682738575305
Image 222,0.7690482863108684,0.8588191998808693,0.895211652807018,0.8691687610352158,0.8828909294973907
Image 223,0.7567905893060902,0.8435103963519062,0.8992193118002284,0.8608034614404497,0.881141536014554
Image 224,0.7798685866060545,0.8695214021305562,0.898088113530792,0.8762800106006102,0.887582647857941
Image 225,0.6601729630121445,0.7758738045272513,0.8601669748512096,0.7917477137431738,0.8255912297944076
Image 226,0.6337746104220849,0.7504947883775577,0.8451172291197407,0.7596924246141947,0.7953948672182314
Image 227,0.6305549701294554,0.7398458117965223,0.840555036484607,0.7558647866020891,0.7929297709282301
Image 228,0.7240466182789683,0.8290881163727363,0.8623076459601297,0.8389374262485898,0.8513194451618492
Image 229,0.7706820066451373,0.8787746665471481,0.8747092331863936,0.8702994173388738,0.8713071448237825
Image 230,0.560335349053399,0.6525194250033409,0.6719686743807615,0.659709093866362,0.6663213392417938
Image 231,0.5071305798735674,0.6279500049328672,0.7428784065309227,0.6049862972565325,0.624146090538166
Image 232,0.6462117068735109,0.7425810279727071,0.8274183656659747,0.7714187740465901,0.8010631168673842
Image 233,0.6636154099720581,0.7834920161665608,0.8265418245059805,0.7943212930643764,0.8109761021012094
Image 234,0.7415626306482904,0.8980587910497418,0.8265927630417386,0.8486897276489994,0.8325294315855132
Image 235,0.7784456782487056,0.8539407147554591,0.9113916612853155,0.8748419447003983,0.8946637157199412
Image 236,0.5752319109033329,0.6637785833331559,0.7146061633083036,0.6682436758409803,0.6861752941955248
Image 237,0.5829498824454021,0.6790102515579602,0.7924771735019439,0.7053161981323894,0.7443508259401826
Image 238,0.5401027724897164,0.612856198064561,0.6334257198986227,0.6106655230537524,0.6180277462458367
Image 239,0.5834973349836284,0.6664012126232471,0.7307149165524799,0.6859311335673658,0.7080176697956917
Image 240,0.6608419769434266,0.8115303949216917,0.833728310536027,0.7952728749711573,0.8110316278693006
Image 241,0.6101219077658993,0.7106366457580297,0.8620041322212658,0.7525023992970349,0.8060682738575305
Image 242,0.7690482863108684,0.8588191998808693,0.895211652807018,0.8691687610352158,0.8828909294973907
Image 243,0.7567905893060902,0.8435103963519062,0.8992193118002284,0.8608034614404497,0.881141536014554
Image 244,0.7798685866060545,0.8695214021305562,0.898088113530792,0.8762800106006102,0.887582647857941
Image 245,0.6601729630121445,0.7758738045272513,0.8601669748512096,0.7917477137431738,0.8255912297944076
Image 246,0.6337746104220849,0.7504947883775577,0.8451172291197407,0.7596924246141947,0.7953948672182314
Image 247,0.6305549701294554,0.7398458117965223,0.840555036484607,0.7558647866020891,0.7929297709282301
Image 248,0.7240466182789683,0.8290881163727363,0.8623076459601297,0.8389374262485898,0.8513194451618492
Image 249,0.7706820066451373,0.8787746665471481,0.8747092331863936,0.8702994173388738,0.8713071448237825
Image 250,0.560335349053399,0.6525194250033409,0.6719686743807615,0.659709093866362,0.6663213392417938
Image 251,0.5071305798735674,0.6279500049328672,0.7428784065309227,0.6049862972565325,0.624146090538166
Image 252,0.6462117068735109,0.7425810279727071,0.8274183656659747,0.7714187740465901,0.8010631168673842
Image 253,0.6636154099720581,0.7834920161665608,0.8265418245059805,0.7943212930643764,0.8109761021012094
Image 254,0.7415626306482904,0.8980587910497418,0.8265927630417386,0.8486897276489994,0.8325294315855132
Image 255,0.7784456782487056,0.8539407147554591,0.9113916612853155,0.8748419447003983,0.8946637157199412
Image 256,0.5752319109033329,0.6637785833331559,0.7146061633083036,0.6682436758409803,0.6861752941955248
Image 257,0.5829498824454021,0.6790102515579602,0.7924771735019439,0.7053161981323894,0.7443508259401826
Image 258,0.5401027724897164,0.612856198064561,0.6334257198986227,0.6106655230537524,0.6180277462458367
Image 259,0.5834973349836284,0.6664012126232471,0.7307149165524799,0.6859311335673658,0.7080176697956917
Image 260,0.6608419769434266,0.8115303949216917,0.833728310536027,0.7952728749711573,0.8110316278693006
Image 261,0.6101219077658993,0.7106366457580297,0.8620041322212658,0.7525023992970349,0.8060682738575305
Image 262,0.7690482863108684,0.8588191998808693,0.895211652807018,0.8691687610352158,0.8828909294973907
Image 263,0.7567905893060902,0.8435103963519062,0.8992193118002284,0.8608034614404497,0.881141536014554
Image 264,0.7798685866060545,0.8695214021305562,0.898088113530792,0.8762800106006102,0.887582647857941
Image 265,0.6601729630121445,0.7758738045272513,0.8601669748512096,0.7917477137431738,0.8255912297944076
Image 266,0.6337746104220849,0.7504947883775577,0.8451172291197407,0.7596924246141947,0.7953948672182314
Image 267,0.6305549701294554,0.7398458117965223,0.840555036484607,0.7558647866020891,0.7929297709282301
Image 268,0.7240466182789683,0.8290881163727363,0.8623076459601297,0.8389374262485898,0.8513194451618492
Image 269,0.7706820066451373,0.8787746665471481,0.8747092331863936,0.8702994173388738,0.8713071448237825
Image 270,0.560335349053399,0.6525194250033409,0.6719686743807615,0.659709093866362,0.6663213392417938
Image 271,0.5071305798735674,0.6279500049328672,0.7428784065309227,0.6049862972565325,0.624146090538166
Image 272,0.6462117068735109,0.7425810279727071,0.8274183656659747,0.7714187740465901,0.8010631168673842
Image 273,0.6636154099720581,0.7834920161665608,0.8265418245059805,0.7943212930643764,0.8109761021012094
Image 274,0.7415626306482904,0.8980587910497418,0.8265927630417386,0.8486897276489994,0.8325294315855132
Image 275,0.7784456782487056,0.8539407147554591,0.9113916612853155,0.8748419447003983,0.8946637157199412
Image 276,0.5752319109033329,0.6637785833331559,0.7146061633083036,0.6682436758409803,0.6861752941955248
Image 277,0.5829498824454021,0.6790102515579602,0.7924771735019439,0.7053161981323894,0.7443508259401826
Image 278,0.5401027724897164,0.612856198064561,0.6334257198986227,0.6106655230537524,0.6180277462458367
Image 279,0.5834973349836284,0.6664012126232471,0.7307149165524799,0.6859311335673658,0.7080176697956917
Image 280,0.6608419769434266,0.8115303949216917,0.833728310536027,0.7952728749711573,0.8110316278693006
Image 281,0.6101219077658993,0.7106366457580297,0.8620041322212658,0.7525023992970349,0.8060682738575305
